year,trifd,frs id,facility name,street address,city,county,st,zip,bia,tribe,latitude,longitude,horizontal datum,parent co name,parent co db num,standard parent co name,foreign parent co name,foreign parent co db num,standard foreign parent co name,federal facility,industry sector code,industry sector,primary sic,sic 2,sic 3,sic 4,sic 5,sic 6,primary naics,naics 2,naics 3,naics 4,naics 5,naics 6,doc_ctrl_num,chemical,elemental metal included,tri chemical/compound id,cas#,srs id,clean air act chemical,classification,metal,metal category,carcinogen,pbt,pfas,form type,unit of measure,5.1 - fugitive air,5.2 - stack air,5.3 - water,5.4 - underground,5.4.1 - underground cl i,5.4.2 - underground c ii-v,5.5.1 - landfills,5.5.1a - rcra c landfill,5.5.1b - other landfills,5.5.2 - land treatment,5.5.3 - surface impndmnt,5.5.3a - rcra surface im,5.5.3b - other surface i,5.5.4 - other disposal,on-site release total,6.1 - potw - trns rlse,6.1 - potw - trns trt,potw - total transfers,6.2 - m10,6.2 - m41,6.2 - m62,6.2 - m40 metal,6.2 - m61 metal,6.2 - m71,6.2 - m81,6.2 - m82,6.2 - m72,6.2 - m63,6.2 - m66,6.2 - m67,6.2 - m64,6.2 - m65,6.2 - m73,6.2 - m79,6.2 - m90,6.2 - m94,6.2 - m99,off-site release total,6.2 - m20,6.2 - m24,6.2 - m26,6.2 - m28,6.2 - m93,off-site recycled total,6.2 - m56,6.2 - m92,off-site energy recovery t,6.2 - m40 non-metal,6.2 - m50,6.2 - m54,6.2 - m61 non-metal,6.2 - m69,6.2 - m95,off-site treated total,6.2 - unclassified,6.2 - total transfer,total releases,8.1 - releases,8.1a - on-site contained,8.1b - on-site other,8.1c - off-site contain,8.1d - off-site other r,8.2 - energy recover on,8.3 - energy recover of,8.4 - recycling on site,8.5 - recycling off sit,8.6 - treatment on site,8.7 - treatment off site,production wste (8.1-8.7),8.8 - one-time release,prod_ratio_or_ activity,8.9 - production ratio
1993,05201JHNSNROUTE,110007329300,"JOHNSON CONTROLS INC, BATTERY GROUP",RTE 67A,BENNINGTON,BENNINGTON,VT,05201,,,42.896971,-73.206043,,JOHNSON CONTROLS INC,006092860,,,,,NO,335,Electrical Equipment,3691,NA,,,,,335911,,,,,,1393075507665,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,92.0000000000,750.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,842.0000000000,4.0000000000,0E-10,4.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,4.0000000000,0E-10,2685884.0000000000,0E-10,0E-10,0E-10,2685884.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,2685888.0000000000,846.0000000000,985.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,2685884.0000000000,0E-10,4.0000000000,2686873.0000000,0E-7,,0.95
1993,05446CHMPLHERCU,110000314810,CHAMPLAIN CABLE CORP,175 HERCULES DR,COLCHESTER,CHITTENDEN,VT,05446,,,44.510721,-73.175691,,NA,,CHAMPLAIN CABLE CORP,NA,,NA,NO,335,Electrical Equipment,3357,,,,,,335929,,,,,,1393070454766,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,250.0000000000,200.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,200.0000000,0E-7,,1.12
1993,05452BMXXX1000R,110070828160,GLOBALFOUNDRIES U.S. 2 LLC - VERMONT FACILITY,1000 RIVER ST,ESSEX JUNCTION,CHITTENDEN,VT,05452,,,44.478553,-73.102850,,GLOBALFOUNDRIES US INC,078356937,GLOBALFOUNDRIES US INC,NA,,NA,NO,334,Computers and Electronic Products,3674,NA,,,,,334413,,,,,,1393075611881,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,4700.0000000000,0E-10,0E-10,0E-10,0E-10,1500.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,6200.0000000000,0E-10,0E-10,0E-10,0E-10,24000.0000000000,24000.0000000000,0E-10,0E-10,0E-10,4700.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,30200.0000000000,6200.0000000000,6200.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,24000.0000000000,0E-10,0E-10,30200.0000000,0E-7,,2.20
1993,05701GNRLL210CO,110000314909,GE AEROSPACE PLANT 1,210 COLUMBIAN AVE,RUTLAND,RUTLAND,VT,05701,,,43.607180,-72.992093,,GENERAL ELECTRIC CO (GE CO),001367960,GENERAL ELECTRIC CO (GE CO),NA,,NA,NO,336,Transportation Equipment,3724,NA,,,,,336412,,,,,,1393075594364,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,5.0000000000,1.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,6.0000000000,5.0000000000,0E-10,5.0000000000,0E-10,0E-10,0E-10,100.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,105.0000000000,0E-10,693500.0000000000,0E-10,0E-10,0E-10,693500.0000000000,0E-10,0E-10,0E-10,100.0000000000,15.0000000000,20.0000000000,0E-10,3500.0000000000,0E-10,3535.0000000000,0E-10,697140.0000000000,111.0000000000,3.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,690000.0000000000,0E-10,500.0000000000,690503.0000000,0E-7,,0.69
1993,05759GNRLL16WIN,,GE AEROSPACE PLANT 2,270 WINDCREST RD,NORTH CLARENDON,RUTLAND,VT,05759,,,43.577095,-72.961317,,GENERAL ELECTRIC CO (GE CO),001367960,GENERAL ELECTRIC CO (GE CO),NA,,NA,NO,336,Transportation Equipment,3724,NA,,,,,336412,,,,,,1393075594325,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,5.0000000000,3.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,8.0000000000,5.0000000000,0E-10,5.0000000000,0E-10,0E-10,0E-10,544.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,5.0000000000,554.0000000000,0E-10,184000.0000000000,0E-10,0E-10,0E-10,184000.0000000000,0E-10,0E-10,0E-10,544.0000000000,0E-10,730.0000000000,0E-10,150.0000000000,0E-10,880.0000000000,0E-10,185434.0000000000,562.0000000000,5.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,140000.0000000000,0E-10,1400.0000000000,141405.0000000,0E-7,,0.69
1994,05446CHMPLHERCU,110000314810,CHAMPLAIN CABLE CORP,175 HERCULES DR,COLCHESTER,CHITTENDEN,VT,05446,,,44.510721,-73.175691,,NA,,CHAMPLAIN CABLE CORP,NA,,NA,NO,335,Electrical Equipment,3357,,,,,,335929,,,,,,1394080514502,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,200.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,200.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,200.0000000000,200.0000000000,260.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,260.0000000,0E-7,,1.12
1994,05452BMXXX1000R,110070828160,GLOBALFOUNDRIES U.S. 2 LLC - VERMONT FACILITY,1000 RIVER ST,ESSEX JUNCTION,CHITTENDEN,VT,05452,,,44.478553,-73.102850,,GLOBALFOUNDRIES US INC,078356937,GLOBALFOUNDRIES US INC,NA,,NA,NO,334,Computers and Electronic Products,3674,NA,,,,,334413,,,,,,1394085477370,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,4900.0000000000,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,5150.0000000000,0E-10,8400.0000000000,0E-10,0E-10,0E-10,8400.0000000000,0E-10,0E-10,0E-10,4900.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,13550.0000000000,5150.0000000000,5300.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,8400.0000000000,0E-10,0E-10,13700.0000000,0E-7,,1.49
1994,05701GNRLL210CO,110000314909,GE AEROSPACE PLANT 1,210 COLUMBIAN AVE,RUTLAND,RUTLAND,VT,05701,,,43.607180,-72.992093,,GENERAL ELECTRIC CO (GE CO),001367960,GENERAL ELECTRIC CO (GE CO),NA,,NA,NO,336,Transportation Equipment,3724,NA,,,,,336412,,,,,,1394080140371,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,5.0000000000,0E-10,5.0000000000,0E-10,0E-10,0E-10,47.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,45.0000000000,97.0000000000,0E-10,762200.0000000000,0E-10,0E-10,0E-10,762200.0000000000,0E-10,0E-10,0E-10,47.0000000000,15.0000000000,20.0000000000,0E-10,270.0000000000,0E-10,305.0000000000,0E-10,762602.0000000000,97.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,760000.0000000000,0E-10,400.0000000000,760400.0000000,0E-7,,1.02
1994,05759GNRLL16WIN,,GE AEROSPACE PLANT 2,270 WINDCREST RD,NORTH CLARENDON,RUTLAND,VT,05759,,,43.577095,-72.961317,,GENERAL ELECTRIC CO (GE CO),001367960,GENERAL ELECTRIC CO (GE CO),NA,,NA,NO,336,Transportation Equipment,3724,NA,,,,,336412,,,,,,1394080140344,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1.0000000000,0E-10,1.0000000000,0E-10,0E-10,0E-10,1605.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,11.0000000000,1617.0000000000,0E-10,81000.0000000000,0E-10,0E-10,0E-10,81000.0000000000,0E-10,0E-10,0E-10,1605.0000000000,0E-10,580.0000000000,0E-10,130.0000000000,0E-10,710.0000000000,0E-10,83327.0000000000,1617.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,81000.0000000000,0E-10,2300.0000000000,83300.0000000,0E-7,,1.02
1995,05446CHMPLHERCU,110000314810,CHAMPLAIN CABLE CORP,175 HERCULES DR,COLCHESTER,CHITTENDEN,VT,05446,,,44.510721,-73.175691,,NA,,CHAMPLAIN CABLE CORP,NA,,NA,NO,335,Electrical Equipment,3357,,,,,,335929,,,,,,1395090495538,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,250.0000000000,370.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,370.0000000,0E-7,,1.12
1995,05451CPRNDTHOMP,110000314838,BELDEN CDT INC ESSEX JUNCTION,26 THOMPSON DR,ESSEX JUNCTION,CHITTENDEN,VT,05452,,,44.498579,-73.037762,,BELDEN CDT INC,809182579,,,,,NO,335,Electrical Equipment,3643,,,,,,335931,,,,,,1395095272288,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1400.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1400.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1100.0000000000,0E-10,0E-10,1100.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1100.0000000000,1400.0000000000,1400.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1100.0000000000,0E-10,0E-10,2500.0000000,,,1.09
1995,05452BMXXX1000R,110070828160,GLOBALFOUNDRIES U.S. 2 LLC - VERMONT FACILITY,1000 RIVER ST,ESSEX JUNCTION,CHITTENDEN,VT,05452,,,44.478553,-73.102850,,GLOBALFOUNDRIES US INC,078356937,GLOBALFOUNDRIES US INC,NA,,NA,NO,334,Computers and Electronic Products,3674,NA,,,,,334413,,,,,,1395095362909,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0E-10,0E-10,12.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,12.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,7950.0000000000,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,8200.0000000000,0E-10,42750.0000000000,0E-10,0E-10,0E-10,42750.0000000000,0E-10,0E-10,0E-10,7950.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,50950.0000000000,8212.0000000000,8000.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,43000.0000000000,0E-10,0E-10,51000.0000000,0E-7,,1.46
1995,05701GNRLL210CO,110000314909,GE AEROSPACE PLANT 1,210 COLUMBIAN AVE,RUTLAND,RUTLAND,VT,05701,,,43.607180,-72.992093,,GENERAL ELECTRIC CO (GE CO),001367960,GENERAL ELECTRIC CO (GE CO),NA,,NA,NO,336,Transportation Equipment,3724,NA,,,,,336412,,,,,,1395090048137,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,11.0000000000,0E-10,11.0000000000,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,261.0000000000,0E-10,1045100.0000000000,0E-10,0E-10,0E-10,1045100.0000000000,0E-10,0E-10,0E-10,250.0000000000,250.0000000000,0E-10,0E-10,250.0000000000,0E-10,500.0000000000,0E-10,1045861.0000000000,261.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1040000.0000000000,0E-10,120.0000000000,1040120.0000000,0E-7,,1.08
1995,05759GNRLL16WIN,,GE AEROSPACE PLANT 2,270 WINDCREST RD,NORTH CLARENDON,RUTLAND,VT,05759,,,43.577095,-72.961317,,GENERAL ELECTRIC CO (GE CO),001367960,GENERAL ELECTRIC CO (GE CO),NA,,NA,NO,336,Transportation Equipment,3724,NA,,,,,336412,,,,,,1395090048149,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,14.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,14.0000000000,34.0000000000,0E-10,34.0000000000,0E-10,0E-10,0E-10,1600.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1634.0000000000,0E-10,146014.0000000000,0E-10,0E-10,0E-10,146014.0000000000,0E-10,0E-10,0E-10,1600.0000000000,0E-10,0E-10,0E-10,120.0000000000,0E-10,120.0000000000,0E-10,147768.0000000000,1648.0000000000,48.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,146000.0000000000,0E-10,1600.0000000000,147648.0000000,0E-7,,1.08
1996,05446CHMPLHERCU,110000314810,CHAMPLAIN CABLE CORP,175 HERCULES DR,COLCHESTER,CHITTENDEN,VT,05446,,,44.510721,-73.175691,,NA,,CHAMPLAIN CABLE CORP,NA,,NA,NO,335,Electrical Equipment,3357,,,,,,335929,,,,,,1396105183762,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,250.0000000000,353.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,353.0000000,,,0.92
1996,05451CPRNDTHOMP,110000314838,BELDEN CDT INC ESSEX JUNCTION,26 THOMPSON DR,ESSEX JUNCTION,CHITTENDEN,VT,05452,,,44.498579,-73.037762,,BELDEN CDT INC,809182579,,,,,NO,335,Electrical Equipment,3643,,,,,,335931,,,,,,1396105212878,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,346.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,346.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,877.0000000000,0E-10,0E-10,877.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,877.0000000000,346.0000000000,346.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,877.0000000000,0E-10,0E-10,1223.0000000,,,1.20
1996,05452BMXXX1000R,110070828160,GLOBALFOUNDRIES U.S. 2 LLC - VERMONT FACILITY,1000 RIVER ST,ESSEX JUNCTION,CHITTENDEN,VT,05452,,,44.478553,-73.102850,,GLOBALFOUNDRIES US INC,078356937,GLOBALFOUNDRIES US INC,NA,,NA,NO,334,Computers and Electronic Products,3674,NA,,,,,334413,,,,,,1396105276354,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0E-10,0E-10,5.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,5.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,9105.0000000000,0E-10,0E-10,0E-10,0E-10,320.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,9425.0000000000,0E-10,32000.0000000000,0E-10,0E-10,0E-10,32000.0000000000,0E-10,0E-10,0E-10,9105.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,41425.0000000000,9430.0000000000,9400.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,32000.0000000000,0E-10,0E-10,41400.0000000,0E-7,,0.93
1996,05701GNRLL210CO,110000314909,GE AEROSPACE PLANT 1,210 COLUMBIAN AVE,RUTLAND,RUTLAND,VT,05701,,,43.607180,-72.992093,,GENERAL ELECTRIC CO (GE CO),001367960,GENERAL ELECTRIC CO (GE CO),NA,,NA,NO,336,Transportation Equipment,3724,NA,,,,,336412,,,,,,1396100101979,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,250.0000000000,0E-10,745000.0000000000,0E-10,0E-10,0E-10,745000.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,250.0000000000,500.0000000000,0E-10,745750.0000000000,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,745000.0000000000,0E-10,400.0000000000,745400.0000000,0E-7,,1.10
1996,05759GNRLL16WIN,,GE AEROSPACE PLANT 2,270 WINDCREST RD,NORTH CLARENDON,RUTLAND,VT,05759,,,43.577095,-72.961317,,GENERAL ELECTRIC CO (GE CO),001367960,GENERAL ELECTRIC CO (GE CO),NA,,NA,NO,336,Transportation Equipment,3724,NA,,,,,336412,,,,,,1396100101928,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0E-10,38.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,38.0000000000,250.0000000000,0E-10,250.0000000000,1700.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,255.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,2455.0000000000,0E-10,186255.0000000000,0E-10,0E-10,0E-10,186255.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,188710.0000000000,2493.0000000000,38.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,186000.0000000000,0E-10,1900.0000000000,187938.0000000,0E-7,,1.10
1997,05446CHMPLHERCU,110000314810,CHAMPLAIN CABLE CORP,175 HERCULES DR,COLCHESTER,CHITTENDEN,VT,05446,,,44.510721,-73.175691,,NA,,CHAMPLAIN CABLE CORP,NA,,NA,NO,335,Electrical Equipment,3357,,,,,,335929,,,,,,1397110022884,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,250.0000000000,250.0000000000,31.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,31.0000000,0E-7,,1.03
1997,05451CPRNDTHOMP,110000314838,BELDEN CDT INC ESSEX JUNCTION,26 THOMPSON DR,ESSEX JUNCTION,CHITTENDEN,VT,05452,,,44.498579,-73.037762,,BELDEN CDT INC,809182579,,,,,NO,335,Electrical Equipment,3643,,,,,,335931,,,,,,1397115288971,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,81.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,81.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,81.0000000000,81.0000000000,81.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,265.0000000000,0E-10,0E-10,0E-10,346.0000000,,,0.80
